true_sigma,predicted_sigma
0.933770894393162,0.7439354786437782
0.2294591151294822,0.22151406003903373
0.7042249246820056,0.5709432486853517
0.9333962035620712,0.989312226089095
0.9728379370599191,0.9599981460367607
0.848367007257638,0.9411302384534763
0.7764174374159684,0.6781648791382557
0.7714927227346392,0.9611516907776597
0.29278494642348435,0.30286698341577994
0.8461820279689832,0.9363867407646399
0.9895564402868278,0.9895828286363997
0.33645528206638536,0.38659417878524616
0.10209790325409517,0.10616814191080798
0.5070763209714804,0.2515924888910108
0.5972823333911419,0.4742887331970266
0.6325091043162925,0.48084882460299005
0.41118713085709235,0.31115767810461953
0.6747865763002693,0.6807557782271042
0.9881028613840516,1.2518262964538533
0.09971767802820418,0.25414148980501805
0.8318022739521587,0.6456091554222465
0.4446714400091678,0.44849657997053294
0.11534407268096275,0.0925375532282077
0.6251308593894191,0.24868051333436503
0.14503077497425332,0.1770610548914846
0.09751166969504345,0.14022165018886795
0.10761307037486664,0.12708157164132297
0.9388427709132537,0.682855208755653
0.5033584785707476,0.3801100465591432
0.989962743000281,1.0889123876523925
0.2936355678539292,0.348638481825782
0.49857626449431336,0.3881914708838042
0.12452605689026824,0.1606107913495468
0.8041252465579081,0.788174788459023
0.6567083923804851,0.5271485698437586
0.7989651992864725,0.8468385374560984
0.9777452210594235,1.0465433175528465
0.8009527371241808,0.8098993323637453
0.7722831024230853,0.6584751911506311
0.3084431807066946,0.28130247336368464
0.16219553020025868,0.14138544901843816
0.8511382612390129,0.8115585970810841
0.3216924206299462,0.28122967550199407
0.3248671765612427,0.32352174082163965
0.39761956544769034,0.24939239293644266
0.3769427226375628,0.2926467510477509
0.7010849455196742,0.6845429989708518
0.9028124318013332,0.7241243220747382
0.9799103524851754,1.1329054443066253
0.9728707088615962,0.7746692085322383
0.4487189085951149,0.45774752344474506
0.802428874713875,0.6862624233076974
0.9899025145756004,1.0163245256174298
0.9690593677033622,0.9724176921491509
