dataset,seed,method,region,n_points,mean_rmse,gaussian_nll,gaussian_crps,calibration_mae,coverage_68,coverage_95,mean_95_interval_width,mean_total_sd,training_time_seconds,inference_time_seconds,trained_networks,inference_networks,beta,exact_mixture_nll,mean_aleatoric_sd,mean_epistemic_sd,sigma_rmse,ood_id_total_sd_ratio,ood_id_epistemic_sd_ratio
accrue_g,43,ACCRUE,OOD,168,0.6008693195891283,2.693708548279167,0.6877459172905188,0.281328320802005,0.26785714285714285,0.5595238095238095,1.9652047215011155,0.501336932182312,0.7531604999967385,0.00020405833298961322,2,2,0.6248518228530884,,,,0.3031569965873525,0.6495722812518655,
accrue_g,43,ACCRUE,Full,500,0.41944355968746877,1.6872385122756806,0.5285008266972773,0.1046315789473684,0.536,0.82,2.669162806768022,0.6809213757514954,0.7531604999967385,0.00020405833298961322,2,2,0.6248518228530884,,,,0.19818670131193444,0.6495722812518655,
accrue_g,44,Deep Ensembles,ID,332,0.33585794491047766,1.2835715640051957,0.4576075354472503,0.011604311984781217,0.6837349397590361,0.9246987951807228,3.3482921215668653,0.8541719317436218,2.1074042919790372,0.0007860527994732063,5,5,,1.2881186910902924,0.8498011231422424,0.07050874084234238,0.19000851393311244,0.9380228094695369,4.187511986815058
accrue_g,44,Deep Ensembles,OOD,168,1.1891474735460876,3.9844660457560304,1.0179117432317968,0.2731829573934837,0.30952380952380953,0.4880952380952381,3.1407746624514408,0.8012327551841736,2.1074042919790372,0.0007860527994732063,5,5,,8.59490254511142,0.6991058588027954,0.29525619745254517,0.13512294162684538,0.9380228094695369,4.187511986815058
accrue_g,44,Deep Ensembles,Full,500,0.741638501651911,2.1910721098734762,0.6458697492628578,0.09873684210526314,0.558,0.778,3.278566255304083,0.8363842964172363,2.1074042919790372,0.0007860527994732063,5,5,,3.743198066041391,0.7991675138473511,0.14602389931678772,0.1735145717991489,0.9380228094695369,4.187511986815058
accrue_g,44,ACCRUE,ID,332,0.4133708633165427,1.3321665567222456,0.479100550185951,0.08798351299936585,0.5572289156626506,0.8734939759036144,2.6474783856537525,0.6753895878791809,1.1661647080036346,0.0002010347331330801,2,2,0.6165106296539307,,,,0.1243510906097042,0.7081975830005709,
accrue_g,44,ACCRUE,OOD,168,1.0415260918803166,6.104649951504415,0.9635116377339602,0.3139097744360902,0.25595238095238093,0.375,1.8749378540298556,0.4783092737197876,1.1661647080036346,0.0002010347331330801,2,2,0.6165106296539307,,,,0.3275458993144712,0.7081975830005709,
accrue_g,44,ACCRUE,Full,500,0.6913365679081452,2.935720977369055,0.6418626756020821,0.16389473684210526,0.456,0.706,2.3879047670281235,0.6091706156730652,1.1661647080036346,0.0002010347331330801,2,2,0.6165106296539307,,,,0.21521097293024397,0.7081975830005709,
accrue_g,45,Deep Ensembles,ID,332,0.4495293532838067,1.3730822126256772,0.5126335806151167,0.05802155992390614,0.6054216867469879,0.8945783132530121,2.9499200013810585,0.7525444626808167,2.018369500001427,0.0007942513999296352,5,5,,1.373868931557607,0.7488465905189514,0.055404726415872574,0.1090667741211885,1.5820313029058972,8.402213117779798
accrue_g,45,Deep Ensembles,OOD,168,1.0763649190532394,2.8194272258658497,0.9098315380570765,0.15256892230576438,0.4880952380952381,0.6488095238095238,4.666865643714428,1.1905488967895508,2.018369500001427,0.0007942513999296352,5,5,,2.8063169221771975,1.0859624147415161,0.46552231907844543,0.41360615095749975,1.5820313029058972,8.402213117779798
