method,region,mean_rmse_mean,mean_rmse_std,gaussian_nll_mean,gaussian_nll_std,gaussian_crps_mean,gaussian_crps_std,calibration_mae_mean,calibration_mae_std,coverage_68_mean,coverage_68_std,coverage_95_mean,coverage_95_std,mean_95_interval_width_mean,mean_95_interval_width_std,mean_total_sd_mean,mean_total_sd_std,sigma_rmse_mean,sigma_rmse_std,exact_mixture_nll_mean,exact_mixture_nll_std,mean_aleatoric_sd_mean,mean_aleatoric_sd_std,mean_epistemic_sd_mean,mean_epistemic_sd_std,ood_id_total_sd_ratio_mean,ood_id_total_sd_ratio_std,ood_id_epistemic_sd_ratio_mean,ood_id_epistemic_sd_ratio_std,training_time_seconds_mean,training_time_seconds_std,inference_time_seconds_mean,inference_time_seconds_std
ACCRUE,Full,65.81789577923414,2.3118272722412456,2192.998463238394,3399.1868372587155,35.09922169501262,1.4700343842056154,0.24694736842105264,0.0174641698891444,0.348,0.029223278392404902,0.5076,0.02703331278256516,10.240255636571819,2.384219318739085,2.6123581886291505,0.6082303025796246,,,,,,,,,0.7750240052460671,0.42818079537958176,,,1.4742505500034895,0.4617286198391128,0.000200870279998829,3.7880787859321875e-06
ACCRUE,ID,1.6784008011168996,0.39071995594681463,2.9476232071481463,0.2644617628916927,2.008347818731999,0.20048867271131557,0.06879646669120351,0.030265801796348423,0.5958041958041959,0.05340615800034272,0.8615384615384615,0.033773400394526566,11.33226710077172,1.0372989543165596,2.890937614440918,0.2646220252997489,,,,,,,,,0.7750240052460671,0.42818079537958176,,,1.4742505500034895,0.4617286198391128,0.000200870279998829,3.7880787859321875e-06
ACCRUE,OOD,100.58613654947786,3.5311992071518703,5119.888838233423,7941.787564458379,79.32347369789235,3.28399757067865,0.48553861288735856,0.007327667180490848,0.016822429906542057,0.008488739310553715,0.03457943925233645,0.02052886227709233,8.78083844609905,5.194976947481236,2.240051031112671,1.3252736899282431,,,,,,,,,0.7750240052460671,0.42818079537958176,,,1.4742505500034895,0.4617286198391128,0.000200870279998829,3.7880787859321875e-06
Deep Ensembles,Full,61.46322043251424,4.051118190399915,94.20699605220253,94.4138690212171,31.811668082002107,2.3583717876173087,0.23311578947368422,0.020516137827508874,0.3696,0.029031017894658805,0.5436,0.023383755044902386,15.722414663409626,3.869884559048931,4.010893821716309,0.9872336623201826,,,546.3342873504462,919.3840043689763,3.2819183826446534,0.8993443343379889,1.633100152015686,0.7587803677577437,1.8575604789257825,0.7537095655261896,12.591469456699235,3.38594376415236,3.0183637834037653,1.056725821543634,0.0007935938929828504,2.4687829147625232e-05
Deep Ensembles,ID,1.5408479383479854,0.32081243501692386,2.7339741470675767,0.1100484959481536,1.9337061292974986,0.18225389290892371,0.05291129922708868,0.02684266821230892,0.620979020979021,0.047209271765231174,0.8965034965034965,0.0224703063119715,11.482745609524203,0.9087045473148966,2.9293256282806395,0.2318166708900536,,,2.736296283943197,0.1096127767462299,2.905458402633667,0.2348910491713296,0.2821197882294655,0.13009897585463417,1.8575604789257825,0.7537095655261896,12.591469456699235,3.38594376415236,3.0183637834037653,1.056725821543634,0.0007935938929828504,2.4687829147625232e-05
Deep Ensembles,OOD,93.93198688317406,6.188764138889312,216.45598794411185,220.5802364167297,71.74202844870078,5.333883044392971,0.4749139203148057,0.013584815031619766,0.03364485981308411,0.015638505168861228,0.07196261682242991,0.02891915597526318,21.388514427013504,8.645969787638457,5.456353807449341,2.2056450611343292,,,1272.8250604580157,2148.0998479155246,3.785037469863892,1.9634783564070264,3.438616132736206,1.623637947552779,1.8575604789257825,0.7537095655261896,12.591469456699235,3.38594376415236,3.0183637834037653,1.056725821543634,0.0007935938929828504,2.4687829147625232e-05
