x,true_sigma,predicted_sigma_mean,predicted_sigma_std
0.0,0.5,0.5915337845238275,0.192885769176409
0.002506265664160401,0.5012531328320802,0.5917923659778311,0.19165786288164102
0.005012531328320802,0.5025062656641603,0.5920639262246126,0.19042589856920739
0.007518796992481203,0.5037593984962406,0.592347803523029,0.18919026000044162
0.010025062656641603,0.5050125313283208,0.5926511365898545,0.18794929580044129
0.012531328320802004,0.506265664160401,0.5929624229222508,0.18670831063841403
0.015037593984962405,0.5075187969924813,0.5932805702986039,0.1854678065780875
0.017543859649122806,0.5087719298245614,0.5936049643224116,0.18422834193338267
0.020050125313283207,0.5100250626566416,0.59393639042064,0.18298933164370693
0.022556390977443608,0.5112781954887218,0.5942752293235946,0.1817507733940769
0.02506265664160401,0.512531328320802,0.594621844298371,0.18051261066752933
0.02756892230576441,0.5137844611528822,0.5949730621329404,0.1792815918966752
0.03007518796992481,0.5150375939849624,0.5953300015560159,0.17805826860826585
0.03258145363408521,0.5162907268170426,0.5957137485230334,0.17680470533199727
0.03508771929824561,0.5175438596491229,0.5961057076609024,0.17555099683454428
0.03759398496240601,0.518796992481203,0.5965053046829003,0.1742979890784433
0.040100250626566414,0.5200501253132832,0.5969130070076702,0.17304543900181937
0.042606516290726815,0.5213032581453634,0.5973353360586302,0.17180546430712676
0.045112781954887216,0.5225563909774436,0.5977720750648341,0.17057400821392274
0.047619047619047616,0.5238095238095238,0.5982184051726339,0.16934507542400054
0.05012531328320802,0.525062656641604,0.5986747097501961,0.16811858928067694
0.05263157894736842,0.5263157894736842,0.5991376050333483,0.16689800100780933
0.05513784461152882,0.5275689223057645,0.5996039465704357,0.1656868491410789
0.05764411027568922,0.5288220551378446,0.6000736289629356,0.16447595518839978
0.06015037593984962,0.5300751879699248,0.6005503131153528,0.1632509561696161
0.06265664160401002,0.531328320802005,0.6010245406863185,0.16203042557433023
0.06516290726817042,0.5325814536340852,0.6014941558455971,0.160807856289243
0.06766917293233082,0.5338345864661654,0.6019708471465111,0.15958310071736886
0.07017543859649122,0.5350877192982456,0.6024576226396863,0.15835966731345325
0.07268170426065163,0.5363408521303258,0.6029504041702267,0.15713676249982955
0.07518796992481203,0.5375939849624061,0.6034550309552086,0.15591789443159995
0.07769423558897243,0.5388471177944862,0.6039694334382738,0.15470130817672564
0.08020050125313283,0.5401002506265664,0.6044928996518988,0.15348806219405342
0.08270676691729323,0.5413533834586466,0.6050259171623712,0.15227962790802776
0.08521303258145363,0.5426065162907268,0.6055679793904096,0.15107583852725984
0.08771929824561403,0.543859649122807,0.6061196825579885,0.14987773085490685
0.09022556390977443,0.5451127819548872,0.6066830482184894,0.1486848816906285
0.09273182957393483,0.5463659147869674,0.6072564987800714,0.14749940200605458
0.09523809523809523,0.5476190476190477,0.6078400595076827,0.14632208596657145
0.09774436090225563,0.5488721804511278,0.6084256873708545,0.145170453267444
0.10025062656641603,0.550125313283208,0.609026220835078,0.14403885903439526
0.10275689223057644,0.5513784461152882,0.6096413690771302,0.14291709515196022
0.10526315789473684,0.5526315789473684,0.610267682520043,0.14180941591790802
0.10776942355889724,0.5538847117794486,0.6109045289563733,0.14071709606968838
0.11027568922305764,0.5551378446115288,0.6115508875920416,0.13964101320659894
0.11278195488721804,0.556390977443609,0.6122090277801875,0.13858119119250298
0.11528822055137844,0.5576441102756893,0.6128909302572145,0.13752266695954898
0.11779448621553884,0.5588972431077694,0.6135877612523831,0.13649508552694567
0.12030075187969924,0.5601503759398496,0.6143032326045443,0.1355016793180137
0.12280701754385964,0.5614035087719298,0.6150315183713634,0.13453845038259432
0.12531328320802004,0.56265664160401,0.6157727881024089,0.13360892088632115
0.12781954887218044,0.5639097744360902,0.6165308932916873,0.13271900929359226
0.13032581453634084,0.5651629072681704,0.6173158277812264,0.13186585014053184
0.13283208020050125,0.5664160401002506,0.6181270700787099,0.13104959865579513
0.13533834586466165,0.5676691729323309,0.6189523912836614,0.13028310354589578
0.13784461152882205,0.568922305764411,0.6197381959894529,0.12953820646206943
0.14035087719298245,0.5701754385964912,0.6204520386514103,0.12876100322170064
0.14285714285714285,0.5714285714285714,0.6211656999583045,0.12798986659600972
0.14536340852130325,0.5726817042606516,0.6218895812988771,0.12723719664964933
0.14786967418546365,0.5739348370927319,0.6226303383439674,0.1264988662711082
0.15037593984962405,0.575187969924812,0.6233689514932585,0.12579507392929762
0.15288220551378445,0.5764411027568922,0.6241041899551593,0.12512649317593047
0.15538847117794485,0.5776942355889725,0.6248548368801441,0.12446396998128575
0.15789473684210525,0.5789473684210527,0.6255706440222447,0.12372674576872757
0.16040100250626566,0.5802005012531328,0.6262917156528923,0.12301177380388949
0.16290726817042606,0.581453634085213,0.6270217910081634,0.12231928065575584
0.16541353383458646,0.5827067669172932,0.6277688466322974,0.12165425456623415
0.16791979949874686,0.5839598997493735,0.6285257419607351,0.12101745836019184
0.17042606516290726,0.5852130325814536,0.6292968567436114,0.12039163449724202
0.17293233082706766,0.5864661654135338,0.6300838933427644,0.11977342945833225
0.17543859649122806,0.5877192982456141,0.6309347359898085,0.11914804765572601
0.17794486215538846,0.5889724310776943,0.6317881467075491,0.11852980902466967
0.18045112781954886,0.5902255639097744,0.6326276719117515,0.11791969978716496
0.18295739348370926,0.5914786967418546,0.6334799174021725,0.11736035225149558
0.18546365914786966,0.5927318295739348,0.6343507415109716,0.11686307235424098
0.18796992481203006,0.5939849624060151,0.6352381405998407,0.116429654025023
0.19047619047619047,0.5952380952380952,0.6361672776008793,0.11604206333409169
0.19298245614035087,0.5964912280701754,0.6371048993190609,0.11570522488338482
0.19548872180451127,0.5977443609022557,0.6380115767287203,0.11537139827268446
0.19799498746867167,0.5989974937343359,0.6388212400737191,0.11495358484377985
0.20050125313283207,0.600250626566416,0.6396366700323864,0.11456643194665553
0.20300751879699247,0.6015037593984962,0.6404587101114528,0.11421008941784411
0.20551378446115287,0.6027568922305764,0.6412868015629479,0.11388800636217443
0.20802005012531327,0.6040100250626567,0.6421172724161767,0.1136047746409494
0.21052631578947367,0.6052631578947368,0.6429652213399336,0.11336188503565903
0.21303258145363407,0.606516290726817,0.643819985154401,0.1131561237234904
0.21553884711779447,0.6077694235588973,0.644681581197478,0.11298771109538962
0.21804511278195488,0.6090225563909775,0.6455500548903443,0.11285817685693793
0.22055137844611528,0.6102756892230576,0.6464358781390834,0.11277337332914668
0.22305764411027568,0.6115288220551378,0.6473254219093358,0.11272635737079774
0.22556390977443608,0.612781954887218,0.6482234635371766,0.11272139354792743
0.22807017543859648,0.6140350877192983,0.6491308934763768,0.11275979146317266
0.23057644110275688,0.6152882205513784,0.6500480250079552,0.11284402759483601
0.23308270676691728,0.6165413533834586,0.6509749801590061,0.11296932426697803
0.23558897243107768,0.6177944862155389,0.6519136850368102,0.11313258929989865
0.23809523809523808,0.6190476190476191,0.6528633941976486,0.1133424773171692
0.24060150375939848,0.6203007518796992,0.6537915040929891,0.11350899904964182
0.24310776942355888,0.6215538847117794,0.6546663198645565,0.11359575573882341
0.24561403508771928,0.6228070175438596,0.6555256583975564,0.11369607983559442
0.24812030075187969,0.6240601503759399,0.6563896539358604,0.11382506589544372
0.2506265664160401,0.62531328320802,0.6572583028077466,0.11398075080151379
0.2531328320802005,0.6265664160401002,0.6581331172162586,0.11416456067944909
0.2556390977443609,0.6278195488721805,0.6590138844143741,0.11437917767190008
0.2581453634085213,0.6290726817042607,0.6599080080350751,0.11461969259000844
0.2606516290726817,0.6303258145363408,0.6608065818181897,0.11488755066099053
0.2631578947368421,0.631578947368421,0.6617108803505541,0.11518882146559864
0.2656641604010025,0.6328320802005012,0.6626211817758358,0.11552343028152495
0.2681704260651629,0.6340852130325815,0.6634907593023166,0.11579849114486498
0.2706766917293233,0.6353383458646616,0.6643630719411435,0.11610469646413052
0.2731829573934837,0.6365914786967418,0.665242929039561,0.11644404048606784
0.2756892230576441,0.6378446115288221,0.6660980868596066,0.11679902361661787
0.2781954887218045,0.6390977443609023,0.6669569496748293,0.11718437654061557
0.2807017543859649,0.6403508771929824,0.6678149941410477,0.11760116783968043
0.2832080200501253,0.6416040100250626,0.668675104968693,0.11804545331657866
0.2857142857142857,0.6428571428571428,0.6695413030270629,0.11851964192750405
0.2882205513784461,0.6441102756892231,0.6703927952837122,0.11893875345911847
0.2907268170426065,0.6453634085213033,0.6711176335941411,0.1188270494546
0.2932330827067669,0.6466165413533834,0.6718429331004109,0.11873777222284702
0.2957393483709273,0.6478696741854637,0.6725731015270837,0.11867376111375497
0.2982456140350877,0.6491228070175439,0.673308566190294,0.11863670058593447
0.3007518796992481,0.650375939849624,0.6740527605082098,0.11862853192461019
0.3032581453634085,0.6516290726817042,0.6748037973717699,0.11864714833681372
0.3057644110275689,0.6528822055137844,0.675557108966281,0.11869176942239919
0.3082706766917293,0.6541353383458647,0.6762981200516458,0.1187532706377924
0.3107769423558897,0.6553884711779449,0.6770607355456174,0.11882597185665277
0.3132832080200501,0.656641604010025,0.6778675914437894,0.11887633937470148
0.3157894736842105,0.6578947368421053,0.6786815304296799,0.11895473728493268
0.3182957393483709,0.6591478696741855,0.6795227843394673,0.11905221411854455
0.3208020050125313,0.6604010025062657,0.6803881721174363,0.11917839790452851
0.3233082706766917,0.6616541353383458,0.6812526439026578,0.1193202273280023
0.3258145363408521,0.662907268170426,0.6819905403637178,0.11928560969785366
0.3283208020050125,0.6641604010025063,0.6826841149529989,0.11918845330563255
0.3308270676691729,0.6654135338345865,0.6833749711563754,0.11909792894487183
0.3333333333333333,0.6666666666666666,0.6840211228881082,0.11896283786563411
