x,true_sigma,predicted_sigma_mean,predicted_sigma_std
0.41604010025062654,0.5514485284013418,0.4214808757084763,0.16159864748835884
0.41854636591478694,0.5439624205666317,0.4175405961749457,0.15927466488313247
0.42105263157894735,0.5365127802691272,0.4135507648254098,0.15696229878257245
0.42355889724310775,0.5291027142391844,0.40957264713690456,0.15481126412952403
0.42606516290726815,0.5217352121580824,0.4055731667704445,0.1527451809830639
0.42857142857142855,0.5144131464357935,0.4015452690276002,0.15068464655829106
0.43107769423558895,0.5071392721990907,0.39758485881887623,0.14861954354223122
0.43358395989974935,0.4999162274824445,0.39364670071832203,0.14664347817383808
0.43609022556390975,0.4927465336139118,0.38976642575145276,0.14478032968326238
0.43859649122807015,0.48563259578799195,0.38584396896843,0.14275460256097225
0.44110275689223055,0.4785767038172423,0.3817025191882218,0.13977193886644093
0.44360902255639095,0.47158103305428706,0.3773838401609347,0.13621087819136776
0.44611528822055135,0.4646476454757478,0.37321265542600945,0.1328825227125602
0.44862155388471175,0.4577784909195259,0.3691492102073044,0.12975850103654166
0.45112781954887216,0.4509754084668192,0.36520920913946986,0.12691631645490087
0.45363408521303256,0.444240127960233,0.36153406502885493,0.12433885080119134
0.45614035087719296,0.4375742716493451,0.35794249399057093,0.12200675630639587
0.45864661654135336,0.43097935595512366,0.35442289097246193,0.11991273426872319
0.46115288220551376,0.4244567933446473,0.35092426156796075,0.11770475358814439
0.46365914786967416,0.4180078943076683,0.34735953422555405,0.1149186035034869
0.46616541353383456,0.4116338694266603,0.34386150726038495,0.11234441242932694
0.46867167919799496,0.4053358315321191,0.34042838306166057,0.10993542262265751
0.47117794486215536,0.39911479793503796,0.3370749312659991,0.10770395609566355
0.47368421052631576,0.3929716927286382,0.33379639314938814,0.10565982227752611
0.47619047619047616,0.38690734915162456,0.33059566239836385,0.10380492596308576
0.47869674185463656,0.3809225120054258,0.32746021023774013,0.1021198378278652
0.48120300751879697,0.3750178401181025,0.3243641812257247,0.10054925455648196
0.48370927318295737,0.3691939088478183,0.3212993718956257,0.09905434414223076
0.48621553884711777,0.36345121261901253,0.31832430540403517,0.0976020254713966
0.48872180451127817,0.3577901674846536,0.3154052165859956,0.09626109653448764
0.49122807017543857,0.35221111370820607,0.31253224790806117,0.09503131881874523
0.49373433583959897,0.3467143183592037,0.30969767881062554,0.09390299913418373
0.49624060150375937,0.34129997791658157,0.30691661594535286,0.09288577847984968
0.49874686716791977,0.3359682208741965,0.3042080673055395,0.09190042107533998
0.5012531328320802,0.3307191103432275,0.30157550786832954,0.09097488848266362
0.5037593984962405,0.32555264664642997,0.2989824200977067,0.09014269287730618
0.506265664160401,0.3204687698994814,0.2963968256783385,0.08936717367544468
0.5087719298245614,0.31546736257494307,0.29385530507161445,0.08867919304817738
0.5112781954887218,0.3105482520446205,0.29138324091802587,0.08803021522421496
0.5137844611528821,0.3057112130963871,0.2889295055567287,0.08744169568373222
0.5162907268170426,0.3009559704217958,0.28651711994470336,0.0869229268820578
0.518796992481203,0.296282201071073,0.2841543970128518,0.08646473518653261
0.5213032581453634,0.2916895368723404,0.28183209272213916,0.08606510453757012
0.5238095238095237,0.2871775668121726,0.2795442032892982,0.08572017552949265
0.5263157894736842,0.2827458393748416,0.2772982646635893,0.08541803500578983
0.5288220551378446,0.27839386483784595,0.27511848341427925,0.08514219389270222
0.531328320802005,0.27412111752154994,0.2729972134421046,0.08487134021371436
0.5338345864661653,0.2699270379909969,0.27089985121470156,0.08462480696652709
0.5363408521303258,0.265811035208176,0.2688314753285047,0.0844174884095207
0.5388471177944862,0.26177248863323516,0.2667878127475207,0.08425232355553239
0.5413533834586466,0.2578107502733398,0.2647325108728003,0.08405203069036547
0.5438596491228069,0.25392514667807364,0.2627085707161584,0.0838654440255319
0.5463659147869674,0.25011498088046996,0.2607355006546036,0.08370547593669299
0.5488721804511278,0.24637953428293466,0.2588186148315994,0.0835610018105013
0.5513784461152882,0.24271806848750285,0.25693815636820644,0.08344583365996393
0.5538847117794485,0.23912982707002792,0.25508875338140924,0.08337445293280657
0.556390977443609,0.23561403729806155,0.2533134270967722,0.08332262013148477
0.5588972431077694,0.23216991179232574,0.25155622362084373,0.0832785310672773
0.5614035087719298,0.22879665013181674,0.2497550250598472,0.08320739413458077
0.5639097744360901,0.22549344040271138,0.24795887024065488,0.08316502900302149
0.5664160401002506,0.22225946069136762,0.2461982977039963,0.08314220072586571
0.568922305764411,0.21909388052182155,0.244488571945773,0.08311876214653172
0.5714285714285714,0.21599586223829037,0.24285305976442573,0.08304462444373104
0.5739348370927317,0.2129645623332881,0.24124676582641236,0.0830029701148897
0.5764411027568922,0.20999913272204962,0.23966329736358236,0.08300115112130015
0.5789473684210527,0.207098721964042,0.2381085975164693,0.08303403328165375
0.581453634085213,0.2042624764324152,0.23660092596629706,0.08306947330749881
0.5839598997493733,0.20148954143231487,0.23515270818840425,0.08313040155108656
0.5864661654135338,0.19877906226903996,0.2337748789623062,0.08316294950387082
0.5889724310776943,0.19613018526708503,0.2325037056653188,0.08315193026544948
0.5914786967418546,0.19354205874115193,0.231263830511176,0.08314570214113629
0.593984962406015,0.1910138339202634,0.23007267051534033,0.08313246951580078
0.5964912280701754,0.18854466582614568,0.22893131493028374,0.08310200872128856
0.5989974937343359,0.18613371410708102,0.22788007440784297,0.08301357979713143
0.6015037593984962,0.18378014382845542,0.22685867859284944,0.08292107823045299
0.6040100250626566,0.1814831262212515,0.22586953313160013,0.08282289111416268
0.606516290726817,0.17924183938975338,0.22489773902810292,0.08273623313748263
0.6090225563909775,0.17705546897974347,0.22393003090456493,0.08266671331436186
0.6115288220551378,0.17492320880847922,0.22298125468906904,0.08260790348523069
0.6140350877192982,0.17284426145774398,0.22208343820032295,0.08254045341156035
0.6165413533834586,0.17081783883127055,0.2212057890483701,0.08247930026969068
0.6190476190476191,0.1688431626778292,0.22033865064196564,0.08243195541423304
0.6215538847117794,0.16691946508127123,0.2194782932645488,0.0823996934912349
0.6240601503759398,0.16504598891881064,0.2186360466481515,0.08236975837034466
0.6265664160401002,0.1632219882888167,0.21782464061411932,0.08235332323745785
0.6290726817042607,0.16144672890937684,0.21702500961853935,0.08235035393265838
0.631578947368421,0.15971948848887432,0.21624676305871307,0.0823485947102563
0.6340852130325814,0.15803955706981018,0.21550546822316474,0.08233464255529889
0.6365914786967418,0.156406237347079,0.2147885010518563,0.08231972623885643
0.6390977443609023,0.1548188449618868,0.21409979830558223,0.08229962341266728
0.6416040100250626,0.15327670877248004,0.2134458996733105,0.08227963352420578
0.644110275689223,0.15177917110282949,0.21280049213446717,0.08226914020286098
0.6466165413533834,0.15032558797038914,0.21216518058784012,0.08226318641841437
0.6491228070175439,0.1489153292940268,0.21153863598019781,0.08226382003177261
0.6516290726817042,0.14754777908319208,0.21092098993522534,0.08227295772641553
0.6541353383458646,0.14622233560936712,0.21033940426512007,0.08227106027347592
0.656641604010025,0.14493841156081186,0.20979283450083439,0.08225597657409647
0.6591478696741855,0.143695434181592,0.20926436914440505,0.0822408091780825
0.6616541353383458,0.1424928453958456,0.20875593298160738,0.0822234496572612
0.6641604010025062,0.14133010191821915,0.20825081114021737,0.0822137878348285
0.6666666666666666,0.14020667535137163,0.20775241998413108,0.08221234247686064
0.6691729323308271,0.1391220522714182,0.20729281200967745,0.08219325453786873
0.6716791979949874,0.13807573430215472,0.2068534745403284,0.08217609129205965
0.6741854636591478,0.13706723817887495,0.20641990660706533,0.08216530008953941
0.6766917293233082,0.13609609580256446,0.20599343279123453,0.08215912657067437
0.6791979949874687,0.13516185428522468,0.20556877962468223,0.08216047468919183
0.681704260651629,0.13426407598705198,0.20515763136039245,0.08216180432831145
0.6842105263157894,0.1334023385461689,0.20479702103665307,0.08213845603140854
0.6867167919799498,0.1325762349015753,0.20445790056213806,0.0821099676494067
0.6892230576441103,0.13178537330995949,0.20412466517218386,0.0820949104448441
0.6917293233082706,0.13102937735698142,0.20379838442593948,0.08208432545121908
0.694235588972431,0.13030788596361254,0.20350281047611374,0.08205682744048144
0.6967418546365914,0.12962055338809078,0.20322160434248437,0.08202299626782605
0.6992481203007519,0.12896704922402064,0.20295671922650693,0.08198654483097918
0.7017543859649122,0.1283470583951238,0.20270365721766503,0.08194353437582713
